-16,8080,-15528,-119,535,-411,swipe_right,20
-328,8140,-15316,-325,618,-152,swipe_right,20
172,8016,-15440,-173,543,75,swipe_right,20
-340,8112,-15268,-376,969,-192,swipe_right,20
-40,8144,-15352,-296,730,-204,swipe_right,20
-328,8116,-15696,-232,582,-185,swipe_right,20
164,8188,-15176,-169,552,-66,swipe_right,20
-2880,4676,-16428,-336,587,-90,swipe_right,21
-2740,5024,-16360,-230,544,223,swipe_right,21
-2844,4960,-16456,-211,798,32,swipe_right,21
-3368,4612,-16604,-648,992,148,swipe_right,21
-2728,5052,-16568,-1351,1137,1410,swipe_right,21
-2012,5664,-16388,-1019,773,1331,swipe_right,21
-2636,5616,-16628,-1315,926,1794,swipe_right,21
-2316,6480,-15864,-1731,183,2235,swipe_right,21
-1792,6996,-15476,-1637,1405,2900,swipe_right,21
-792,7368,-15500,-1191,819,2804,swipe_right,21
-896,7768,-15608,-1005,864,1989,swipe_right,21
-376,8220,-14952,-711,3516,1826,swipe_right,21
1584,7832,-15080,-298,497,1947,swipe_right,21
788,7996,-15328,-64,157,842,swipe_right,21
212,7808,-15372,-370,660,8,swipe_right,21
460,8164,-15268,-214,1127,367,swipe_right,21
680,7960,-15416,-152,503,157,swipe_right,21
260,7960,-15068,-313,748,268,swipe_right,21
716,8036,-15672,-171,616,260,swipe_right,21
576,8104,-15368,-252,325,-196,swipe_right,21
-2824,5060,-16344,-237,508,-68,swipe_right,22
-2384,5468,-16204,-175,735,112,swipe_right,22
-2964,5216,-16280,-475,828,76,swipe_right,22
-2648,5404,-16268,-758,428,591,swipe_right,22
-2788,5692,-16352,-1530,1087,1644,swipe_right,22
-2476,6336,-16324,-1504,1236,2172,swipe_right,22
-1500,6828,-15664,-1816,795,3230,swipe_right,22
-1580,7348,-15300,-1732,1061,3164,swipe_right,22
-796,7928,-15212,-1200,683,3718,swipe_right,22
204,7832,-15060,-730,1431,3329,swipe_right,22
1180,8408,-15244,-516,1921,1921,swipe_right,22
1496,7676,-15508,-82,-174,793,swipe_right,22
100,8392,-15476,-343,684,33,swipe_right,22
916,7860,-15504,-155,528,196,swipe_right,22
820,8060,-15384,-408,452,-69,swipe_right,22
716,7936,-15472,-199,394,-104,swipe_right,22
712,7708,-15444,24,744,443,swipe_right,22
492,7980,-15464,-203,515,-324,swipe_right,22
856,8016,-15448,-13,890,-173,swipe_right,22
624,7776,-15540,-179,306,-551,swipe_right,22
-4180,4424,-16272,-194,1080,-46,swipe_right,23
-3876,4320,-16192,-511,1103,179,swipe_right,23
-3892,4440,-16164,-443,1334,154,swipe_right,23
-4088,4340,-16164,-867,1731,123,swipe_right,23
-3692,4680,-16692,-1153,1868,963,swipe_right,23
-3268,5100,-16660,-1647,1715,1904,swipe_right,23
-2768,5612,-16224,-2335,1107,2857,swipe_right,23
-1340,6588,-15796,-2275,1022,3597,swipe_right,23
-2116,7304,-15236,-2160,831,3643,swipe_right,23
156,7536,-15356,-1018,427,3910,swipe_right,23
-904,8152,-15424,-500,352,3385,swipe_right,23
1316,8016,-15120,-491,759,2735,swipe_right,23
1912,8204,-15000,-419,1627,591,swipe_right,23
1064,8732,-14780,-961,744,624,swipe_right,23
1372,8748,-15168,-664,1669,370,swipe_right,23
1024,8532,-15008,-443,-495,43,swipe_right,23
1184,8400,-15348,-130,1115,-119,swipe_right,23
800,8192,-15188,-681,554,-345,swipe_right,23
984,8568,-15120,-145,455,-71,swipe_right,23
1132,8344,-15184,123,776,-206,swipe_right,23
-3888,4836,-16276,-54,966,75,swipe_right,24
-4024,4596,-16244,-550,736,190,swipe_right,24
-3920,4660,-16272,-87,930,-96,swipe_right,24
-4084,4572,-16160,-409,629,-37,swipe_right,24
-3392,4356,-16336,-251,632,80,swipe_right,24
-4016,4764,-16424,-421,1264,237,swipe_right,24
-3812,4676,-16152,-835,632,277,swipe_right,24
-3468,4820,-16476,-1369,2132,1299,swipe_right,24
-3332,5576,-16388,-1911,1101,2055,swipe_right,24
-2940,6104,-16316,-2428,1274,3474,swipe_right,24
-1660,6884,-15356,-2554,953,4160,swipe_right,24
-852,7584,-14984,-1594,1940,3869,swipe_right,24
-24,8152,-15060,-1274,972,3733,swipe_right,24
972,8160,-15124,-64,210,3581,swipe_right,24
2028,8736,-15256,49,-403,2375,swipe_right,24
1476,8304,-15148,-512,-65,-121,swipe_right,24
1104,8404,-15080,-281,696,-320,swipe_right,24
660,8444,-14880,-471,1060,-401,swipe_right,24
1296,8444,-15148,-33,931,-46,swipe_right,24
664,8512,-15136,-268,792,-281,swipe_right,24
-2480,4684,-16636,-82,517,-17,swipe_right,25
-2284,4844,-16520,-527,1064,83,swipe_right,25
-3076,4504,-17180,-928,1192,664,swipe_right,25
-2776,5332,-16532,-1969,758,1932,swipe_right,25
-2008,5660,-16368,-2184,731,2672,swipe_right,25
-1780,6592,-16452,-2524,1931,3486,swipe_right,25
-812,7548,-14900,-2464,2183,3417,swipe_right,25
904,8040,-14892,-1037,1040,3746,swipe_right,25
892,7812,-14940,-18,728,2970,swipe_right,25
1548,7924,-15152,-267,731,2147,swipe_right,25
1448,8308,-15908,-132,462,214,swipe_right,25
744,8040,-15276,-297,588,-77,swipe_right,25
784,8216,-15228,-196,533,-357,swipe_right,25
820,8140,-15484,-195,791,-206,swipe_right,25
436,8152,-15272,-325,620,0,swipe_right,25
312,8284,-15316,-281,739,-196,swipe_right,25
204,8244,-15432,-222,194,-56,swipe_right,25
40,7976,-15308,22,292,-22,swipe_right,25
356,8124,-15172,-188,295,159,swipe_right,25
60,8188,-15412,-160,693,-154,swipe_right,25
-2660,5356,-16336,-242,519,-106,swipe_right,26
-2764,5188,-16328,-505,769,23,swipe_right,26
-2972,5196,-16192,-266,832,12,swipe_right,26
-2708,5112,-16184,-362,631,-30,swipe_right,26
-2904,5600,-16256,-654,1466,213,swipe_right,26
-2896,5308,-16680,-1441,1664,1166,swipe_right,26
-2756,5812,-16404,-2806,1249,3093,swipe_right,26
-936,6928,-15288,-2950,1960,4210,swipe_right,26
432,7584,-15464,-1538,9,4634,swipe_right,26
956,7992,-14696,-859,-10,3490,swipe_right,26
776,8300,-15140,-509,-1791,2299,swipe_right,26
1920,8292,-15540,-295,525,250,swipe_right,26
920,8012,-15328,-242,742,-113,swipe_right,26
792,8120,-15276,-169,744,51,swipe_right,26
